time,language,CommitCommentEvent,CreateEvent,DeleteEvent,DownloadEvent,FollowEvent,ForkEvent,ForkApplyEvent,GistEvent,GollumEvent,IssueCommentEvent,IssuesEvent,MemberEvent,PublicEvent,PullRequestEvent,PullRequestReviewCommentEvent,PushEvent,TeamAddEvent,WatchEvent
2012-04-21-11,Lua,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,19,0,1
2012-04-21-11,Scilab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-21-11,ActionScript,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,2
2012-04-21-11,JavaScript,1,25,3,0,0,33,0,0,7,57,26,3,2,20,1,354,0,166
2012-04-21-11,Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-21-11,DCPU-16 ASM,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
2012-04-21-11,Prolog,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-21-11,Groovy,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,9,0,0
2012-04-21-11,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-21-11,Parrot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-21-11,R,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2012-04-21-11,Delphi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
2012-04-21-11,C,1,10,7,1,0,17,0,0,3,16,11,1,0,6,0,144,0,20
2012-04-21-11,Objective-C,1,10,1,0,0,5,0,0,0,4,1,2,0,3,0,46,0,44
2012-04-21-11,CoffeeScript,1,0,0,0,0,2,0,0,0,6,0,0,0,1,0,20,0,5
2012-04-21-11,D,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0
2012-04-21-11,Ruby,4,36,3,2,0,37,0,0,3,32,20,1,0,11,0,269,0,43
2012-04-21-11,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-21-11,Go,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,14,0,3
2012-04-21-11,Haskell,0,1,0,0,0,0,0,0,0,2,1,0,1,4,0,22,0,1
2012-04-21-11,PHP,0,33,1,0,0,17,0,0,10,19,56,0,1,8,3,159,0,26
2012-04-21-11,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-21-11,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-21-11,Python,3,17,2,0,0,16,0,0,2,41,27,2,0,9,0,219,0,57
2012-04-21-11,Common Lisp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-21-11,Erlang,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
2012-04-21-11,Matlab,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2012-04-21-11,Perl,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,24,0,3
2012-04-21-11,Shell,0,6,0,0,0,4,0,0,0,2,0,0,0,0,0,67,0,6
2012-04-21-11,OCaml,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
2012-04-21-11,Elixir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-21-11,Clojure,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,4
2012-04-21-11,VimL,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,37,0,3
2012-04-21-11,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-21-11,Java,2,107,4,8,0,6,0,0,13,36,12,2,1,15,1,312,0,15
2012-04-21-11,Assembly,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,5
2012-04-21-11,ooc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2012-04-21-11,Scala,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,22,0,3
2012-04-16-23,SuperCollider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-16-23,Tcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-16-23,Emacs Lisp,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,20,0,1
2012-04-16-23,C++,6,5,1,0,0,4,0,0,5,8,6,0,2,6,1,75,0,16
2012-04-16-23,C#,0,5,0,5,0,6,0,0,1,8,9,0,0,2,0,51,0,9
2012-04-16-23,Lua,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,1
2012-04-16-23,ActionScript,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2
2012-04-16-23,JavaScript,4,42,1,7,0,33,0,0,19,74,39,3,0,21,1,326,0,125
2012-04-16-23,Prolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-16-23,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2012-04-16-23,Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-16-23,Groovy,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0
2012-04-16-23,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-16-23,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2012-04-16-23,Rust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-16-23,D,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0
2012-04-16-23,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-16-23,CoffeeScript,0,2,0,0,0,2,0,0,0,6,4,0,0,0,0,12,0,4
2012-04-16-23,C,6,9,2,1,0,7,0,0,1,8,4,0,0,6,0,100,0,18
2012-04-16-23,Ruby,2,25,0,0,0,23,0,0,17,43,27,0,0,31,1,199,0,56
2012-04-16-23,Objective-C,1,2,0,0,0,11,0,0,0,1,17,0,1,1,0,24,0,57
2012-04-16-23,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-16-23,Go,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2
2012-04-16-23,Haskell,1,1,0,0,0,0,0,0,1,4,2,0,0,0,0,3,0,1
2012-04-16-23,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-16-23,Racket,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-16-23,PHP,3,26,4,0,0,8,0,0,7,30,15,0,0,9,0,131,0,22
2012-04-16-23,PowerShell,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-16-23,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-16-23,Python,0,16,0,0,0,9,0,0,4,39,24,1,0,3,4,203,0,29
2012-04-16-23,Matlab,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
2012-04-16-23,Visual Basic,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-16-23,Erlang,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,4,0,1
2012-04-16-23,Perl,0,4,0,0,0,2,0,0,1,1,0,0,0,0,0,33,0,3
2012-04-16-23,Shell,0,148,1,0,0,1,0,0,1,2,1,0,1,1,0,52,0,2
2012-04-16-23,OpenEdge ABL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-16-23,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-16-23,Elixir,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2012-04-16-23,OCaml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-16-23,VimL,0,1,0,0,0,1,0,0,1,3,1,0,0,1,0,22,0,2
2012-04-16-23,Clojure,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5,0,3
2012-04-16-23,Java,4,32,5,4,0,13,0,0,6,28,26,4,0,9,16,201,0,25
2012-04-16-23,Scala,1,0,0,0,0,0,0,0,0,3,5,0,0,2,0,9,0,1
2012-04-16-23,Logtalk,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
2012-04-18-18,Smalltalk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-18-18,SuperCollider,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-18-18,Emacs Lisp,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,9,0,3
2012-04-18-18,C#,1,3,1,0,0,4,0,0,0,7,5,0,0,3,0,37,0,5
2012-04-18-18,C++,2,6,1,0,0,3,0,0,4,13,12,0,0,3,0,126,0,17
2012-04-18-18,AutoHotkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-18-18,Lua,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
2012-04-18-18,ActionScript,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,1
2012-04-18-18,JavaScript,2,39,1,1,0,53,0,0,7,73,47,1,0,14,0,319,0,142
2012-04-18-18,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-18-18,ASP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-18-18,Puppet,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012-04-18-18,Prolog,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2012-04-18-18,Groovy,0,2,0,0,0,0,0,0,0,3,1,0,0,2,0,1,0,1
2012-04-18-18,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-18-18,D,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0
2012-04-18-18,R,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,9,0,0
2012-04-18-18,Rust,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0
2012-04-18-18,C,1,9,4,3,0,6,0,0,0,20,11,0,0,4,1,185,0,15
2012-04-18-18,Objective-C,1,3,1,2,0,6,0,0,8,14,10,0,0,5,0,38,0,31
2012-04-18-18,CoffeeScript,0,1,0,0,0,3,0,0,0,6,8,0,0,1,0,23,0,8
2012-04-18-18,Ruby,3,40,0,0,0,48,0,0,7,67,28,1,0,17,0,282,0,57
2012-04-18-18,VHDL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-18-18,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-18-18,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2012-04-18-18,Go,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
2012-04-18-18,Haskell,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,9,0,0
2012-04-18-18,PHP,1,27,0,0,0,6,0,0,2,36,42,1,0,23,0,178,0,23
2012-04-18-18,Arduino,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0
2012-04-18-18,PowerShell,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
2012-04-18-18,Python,2,17,0,0,0,16,0,0,3,25,19,3,0,11,1,205,0,26
2012-04-18-18,Visual Basic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-18-18,Common Lisp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012-04-18-18,Erlang,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
2012-04-18-18,Perl,2,9,0,0,0,0,0,0,0,0,5,0,0,0,0,29,0,4
2012-04-18-18,Matlab,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,13,0,0
2012-04-18-18,Shell,0,4,1,0,0,4,0,0,2,4,1,0,0,2,0,52,0,6
2012-04-18-18,Pure Data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-18-18,Elixir,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-18-18,OCaml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-18-18,Clojure,0,0,0,0,0,0,0,0,1,2,4,0,0,1,0,7,0,2
2012-04-18-18,VimL,0,4,1,0,0,4,0,0,0,0,1,0,0,0,0,47,0,7
2012-04-18-18,Java,1,24,4,0,0,9,0,0,6,25,9,0,0,16,0,291,0,8
2012-04-18-18,Scala,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1
2012-04-18-18,Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
2012-04-22-18,SuperCollider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-18,Emacs Lisp,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,2
2012-04-22-18,C++,2,8,1,1,0,5,0,0,1,12,1,2,0,3,4,111,0,7
2012-04-22-18,C#,0,2,0,6,0,1,0,0,0,1,3,0,0,0,0,43,0,3
2012-04-22-18,Dart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-18,Lua,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1
2012-04-22-18,ActionScript,0,5,0,0,0,0,0,0,1,1,1,0,0,0,0,20,0,2
2012-04-22-18,JavaScript,9,29,6,2,0,37,0,0,10,33,11,0,1,14,2,381,0,115
2012-04-22-18,Groovy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-18,Prolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-18,ASP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-22-18,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-18,Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-22-18,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-18,Delphi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-22-18,Vala,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2012-04-22-18,Rust,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2012-04-22-18,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-22-18,CoffeeScript,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,14,0,2
2012-04-22-18,D,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0
2012-04-22-18,Ruby,3,36,1,1,0,15,0,0,18,48,28,4,1,14,0,243,0,65
2012-04-22-18,C,0,37,4,0,0,1,0,0,4,11,4,1,0,5,0,109,0,14
2012-04-22-18,Objective-C,0,6,0,0,0,0,0,0,1,6,10,0,0,0,0,23,0,36
2012-04-22-18,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-22-18,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-18,Go,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
2012-04-22-18,Haskell,0,0,0,0,0,0,0,0,1,3,1,0,0,4,0,19,0,2
2012-04-22-18,PHP,0,177,1,0,0,7,0,0,1,30,41,0,1,5,1,175,0,22
2012-04-22-18,Arduino,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-22-18,PowerShell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-22-18,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-18,Python,3,20,2,0,0,9,0,0,9,33,17,0,0,6,1,182,0,30
2012-04-22-18,Erlang,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
2012-04-22-18,Common Lisp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-22-18,Matlab,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0,0
2012-04-22-18,Perl,0,0,0,0,0,2,0,0,9,10,1,0,0,0,0,27,0,5
2012-04-22-18,Shell,1,0,1,0,0,2,0,0,0,3,3,0,0,3,0,52,0,4
2012-04-22-18,Elixir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-22-18,ColdFusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-18,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
2012-04-22-18,Clojure,0,2,0,0,0,0,0,0,1,1,1,1,0,1,0,13,0,1
2012-04-22-18,OCaml,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,0,0
2012-04-22-18,VimL,0,2,0,0,0,1,0,0,0,0,5,0,0,0,0,33,0,5
2012-04-22-18,Java,1,17,3,5,0,8,0,0,17,17,7,3,0,19,2,269,0,33
2012-04-22-18,F#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-18,Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-22-18,ooc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2012-04-22-18,Scala,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2
2012-04-25-21,Emacs Lisp,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0
2012-04-25-21,C++,4,10,3,0,0,3,0,0,3,15,3,0,0,8,0,90,0,8
2012-04-25-21,C#,0,3,0,1,0,4,0,0,1,1,2,1,0,2,1,37,0,11
2012-04-25-21,Lua,0,1,0,1,0,0,0,0,1,1,3,0,0,0,0,9,0,2
2012-04-25-21,ActionScript,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
2012-04-25-21,JavaScript,8,24,1,0,0,42,0,0,4,50,33,1,1,13,1,307,0,146
2012-04-25-21,Puppet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2012-04-25-21,Groovy,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1
2012-04-25-21,Ada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-25-21,Delphi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-25-21,Rust,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2012-04-25-21,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2012-04-25-21,CoffeeScript,0,1,0,0,0,1,0,0,0,5,3,0,0,3,0,9,0,4
2012-04-25-21,Objective-C,0,10,0,0,0,11,0,0,0,6,2,0,0,1,0,37,0,54
2012-04-25-21,C,2,15,4,0,0,14,0,0,2,8,8,1,1,5,0,143,0,16
2012-04-25-21,Ruby,4,21,2,0,0,20,0,0,9,47,37,1,0,19,0,241,0,55
2012-04-25-21,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-25-21,Go,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2
2012-04-25-21,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-25-21,Haskell,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,11,0,1
2012-04-25-21,PHP,0,22,3,0,0,9,0,0,2,19,29,2,0,12,1,136,0,20
2012-04-25-21,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-25-21,PowerShell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-25-21,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2012-04-25-21,Python,2,19,0,0,0,6,0,0,0,23,7,0,0,12,6,145,0,37
2012-04-25-21,Matlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-25-21,Erlang,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0
2012-04-25-21,Visual Basic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
2012-04-25-21,Shell,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,33,0,8
2012-04-25-21,Perl,2,3,0,0,0,2,0,0,0,6,3,0,0,2,0,26,0,6
2012-04-25-21,OpenEdge ABL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-25-21,OCaml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
2012-04-25-21,VimL,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,7
2012-04-25-21,Clojure,0,0,0,1,0,2,0,0,2,2,4,0,0,0,0,10,0,2
2012-04-25-21,Java,1,15,2,5,0,11,0,0,1,25,19,0,0,16,4,224,0,9
2012-04-25-21,Julia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-25-21,Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-25-21,Scala,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3
2012-04-13-11,SuperCollider,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2012-04-13-11,Emacs Lisp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1
2012-04-13-11,Tcl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-13-11,C#,0,4,1,1,0,3,0,0,8,18,14,0,1,5,1,48,0,7
2012-04-13-11,C++,7,15,1,1,0,3,0,0,9,56,37,1,1,4,1,137,0,17
2012-04-13-11,Standard ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-13-11,Lua,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
2012-04-13-11,ActionScript,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3
2012-04-13-11,JavaScript,9,48,3,0,0,55,0,0,11,118,92,9,1,39,12,450,0,185
2012-04-13-11,Prolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-13-11,Groovy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2
2012-04-13-11,Puppet,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2012-04-13-11,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-13-11,Objective-J,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2012-04-13-11,R,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
2012-04-13-11,CoffeeScript,0,1,0,0,0,1,0,0,0,3,0,0,0,3,4,17,0,7
2012-04-13-11,Rust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-13-11,Objective-C,0,3,0,0,0,4,0,0,0,10,7,0,1,7,0,55,0,23
2012-04-13-11,C,0,28,1,0,0,5,0,0,7,26,11,2,0,10,10,158,0,12
2012-04-13-11,D,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0
2012-04-13-11,Ruby,2,51,4,0,0,20,0,0,12,80,33,2,0,21,2,316,0,73
2012-04-13-11,VHDL,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2012-04-13-11,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-13-11,Go,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2
2012-04-13-11,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2012-04-13-11,Haskell,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,22,0,1
2012-04-13-11,PHP,26,84,4,0,0,8,0,0,5,66,30,10,0,26,2,287,0,37
2012-04-13-11,Kotlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-13-11,PowerShell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-13-11,FORTRAN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
2012-04-13-11,Python,3,24,2,2,0,20,0,0,10,58,32,0,0,25,3,257,0,48
2012-04-13-11,Common Lisp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-13-11,Visual Basic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-13-11,Perl,1,5,0,0,0,1,0,0,0,2,2,0,1,2,0,32,0,1
2012-04-13-11,Matlab,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,13,0,0
2012-04-13-11,Shell,6,6,0,0,0,6,0,0,1,10,6,0,0,3,0,79,0,17
2012-04-13-11,Erlang,0,1,1,0,0,3,0,0,0,0,2,1,0,1,0,5,0,3
2012-04-13-11,Arc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-13-11,HaXe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-13-11,Elixir,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2012-04-13-11,ColdFusion,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2012-04-13-11,VimL,0,3,0,0,0,3,0,0,0,1,2,0,0,0,0,26,0,15
2012-04-13-11,OCaml,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0
2012-04-13-11,Clojure,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,13,0,5
2012-04-13-11,Java,6,30,1,3,0,25,0,0,9,41,14,1,0,36,0,363,0,32
2012-04-13-11,Assembly,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1
2012-04-13-11,Scala,0,2,1,0,0,2,0,0,2,2,10,0,0,3,0,15,0,3
2012-04-10-16,SuperCollider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-10-16,Emacs Lisp,0,1,0,0,0,2,0,0,0,4,0,0,0,3,0,13,0,3
2012-04-10-16,C#,5,4,0,0,0,1,0,0,2,9,8,2,0,7,1,49,0,9
2012-04-10-16,C++,6,11,1,1,0,4,0,0,7,24,15,2,0,5,2,134,0,19
2012-04-10-16,Standard ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-10-16,Lua,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,5,0,0
2012-04-10-16,ActionScript,0,0,0,1,0,1,0,0,0,4,1,0,0,1,0,4,0,0
2012-04-10-16,JavaScript,11,36,2,0,0,25,0,0,8,117,43,0,2,95,11,343,0,161
2012-04-10-16,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2012-04-10-16,Groovy,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0
2012-04-10-16,Puppet,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6,0,0
2012-04-10-16,Prolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-10-16,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-10-16,Delphi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012-04-10-16,Vala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-10-16,D,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,0
2012-04-10-16,Nimrod,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
